ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,isi_yalitim,isicam,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yangin_merdiveni,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,119.0,0,0,0,0,0,0,0,2,0,0,0,0,130,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,146,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350000
0,50.0,1,0,1,0,0,0,0,1,0,0,15,1,75,-1,0,1,0,1,1,0,0,0,5542.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,80,1,1,0,0,1,0,0,1,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,65,2,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,147,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,315000
0,119.0,0,0,0,1,0,1,1,1,0,1,3,0,117,6,1,1,0,0,1,0,0,1,5542.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,76,0,0,0,0,0,0,0,1,10,3608.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,115,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,30,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,680000
0,119.0,0,1,0,1,0,1,1,2,0,0,0,0,110,2,1,1,0,0,1,0,0,0,5542.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,61,1,1,0,0,1,0,0,1,4,3608.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,100,2,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,44,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,550000
1,119.0,0,1,0,0,0,0,1,1,0,0,20,0,180,3,1,1,1,0,1,0,0,0,5542.0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,79,1,1,0,0,1,0,1,1,3,1750.0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,160,4,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,101,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,587000
0,119.0,0,0,0,1,0,0,1,1,0,0,7,0,140,0,1,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,1,0,0,1,5,3608.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,135,3,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,135,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,190000
0,900.0,0,0,0,0,0,0,0,3,0,0,6,0,180,11,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,13,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1050000
0,119.0,1,1,0,1,0,1,1,2,0,1,8,0,120,2,1,0,0,1,1,0,0,1,5542.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,76,0,0,0,1,0,0,1,0,5,3608.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,110,2,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,90,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1305000
0,119.0,0,1,0,0,0,1,0,1,0,0,28,0,115,4,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,59,1,1,0,0,0,1,0,1,4,1000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,240000
0,119.0,0,0,0,0,0,0,0,1,0,0,0,1,95,1,0,1,1,0,1,0,0,0,5542.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,80,1,1,0,0,1,0,0,1,4,1750.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,90,2,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,121,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,335000
0,225.0,0,0,0,0,0,1,1,1,0,0,48,0,108,4,0,1,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,79,0,1,0,0,1,0,1,0,4,1600.0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,90,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,450000
0,165.0,0,0,0,0,0,1,1,1,0,0,28,0,85,5,0,1,0,0,1,0,0,0,5542.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,1,1,1,0,5,1100.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,80,2,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,433,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,265000
0,119.0,0,1,0,1,0,1,1,1,0,0,8,0,120,0,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,78,1,1,0,0,1,0,0,1,5,2500.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,105,3,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,61,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,685000
0,119.0,0,1,0,0,0,1,1,1,0,0,20,0,105,2,1,1,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,1,0,0,1,1,0,1,3,3608.0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,100,3,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,104,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,265000
0,119.0,1,0,0,1,0,1,1,2,0,0,0,0,180,3,0,1,0,0,1,0,0,0,5542.0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,80,1,1,0,1,1,0,1,1,3,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,3,1,0,0,1,1,0,0,1,1,1,1,2,0,0,0,1,0,1,0,90,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1250000
0,25.0,0,0,1,0,0,1,1,1,0,0,8,0,140,0,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,79,1,1,0,0,0,0,0,0,2,1450.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,130,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,140,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,449000
0,125.0,0,0,1,1,0,1,1,2,0,0,20,0,140,5,0,1,0,0,1,0,0,0,5542.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,1,1,1,7,3608.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,125,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,148,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,319000
0,119.0,0,1,0,0,0,0,1,2,0,0,0,0,145,3,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,78,1,1,0,0,0,0,0,1,4,2500.0,0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,144,4,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,125,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,850000
0,119.0,0,0,0,0,0,0,0,1,0,0,10,0,85,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600000
0,119.0,0,0,0,1,0,0,1,2,1,0,4,0,40,2,1,0,0,0,1,0,0,0,5542.0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,75,1,1,0,0,0,0,0,1,14,3608.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,49,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,650000
0,30.0,0,0,0,0,0,0,0,1,0,0,20,0,120,3,0,1,0,0,0,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,1,0,0,0,0,1,0,9,1300.0,0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,110,2,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,121,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,230000
0,100.0,0,0,0,1,0,1,0,1,0,0,1,0,90,0,1,1,0,0,1,1,0,1,5542.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,80,1,1,0,0,1,0,0,1,4,2500.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,70,2,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,35,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,510000
0,119.0,0,0,0,0,0,0,0,2,0,0,3,0,145,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,380000
0,40.0,0,1,0,1,0,0,1,2,0,0,0,0,40,4,1,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,79,0,0,0,0,1,0,1,0,4,1500.0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,30,5,1,0,1,0,1,1,1,1,1,1,0,2,1,1,0,0,0,0,0,121,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,465000
0,119.0,0,0,0,1,0,0,1,1,0,0,20,0,130,2,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,1,1,0,0,0,0,0,0,5,1200.0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,125,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,400000
0,119.0,0,0,0,1,0,0,0,2,0,0,3,0,100,1,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,319000
0,50.0,0,1,0,1,0,0,1,2,0,0,4,0,170,4,0,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,78,1,1,0,0,1,0,0,1,4,3608.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,155,3,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,123,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1200000
0,119.0,0,1,0,1,0,0,1,2,0,0,7,0,158,1,0,1,0,0,0,0,0,0,5542.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,78,1,1,0,0,1,0,0,0,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,140,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,76,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,385000
0,119.0,0,1,0,1,0,0,1,1,0,0,3,0,125,3,0,0,0,0,1,0,0,0,5542.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,80,1,1,0,1,1,0,0,1,4,3608.0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,120,3,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,70,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,920000
0,119.0,0,0,0,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,330000
0,119.0,0,1,0,1,0,0,1,1,0,0,1,0,105,2,1,1,0,0,1,0,0,1,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64,1,1,0,0,0,0,0,1,4,3608.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,103,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,410000
0,119.0,0,1,1,1,0,1,1,2,0,0,0,0,130,1,1,1,0,0,0,0,0,0,5542.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,80,1,1,0,0,1,0,0,1,3,5000.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,110,3,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,40,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1350000
0,119.0,0,1,0,0,0,0,1,1,0,0,20,0,80,0,1,1,0,0,1,0,0,1,5542.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,57,1,1,0,0,1,0,0,1,3,2500.0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,65,2,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,128,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000
0,180.0,0,0,0,1,0,1,0,1,0,0,29,0,5,12,1,1,0,0,1,0,0,0,1100.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,79,0,1,0,0,0,0,1,0,15,3608.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,48,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,128,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,225000
0,119.0,0,0,0,0,0,0,0,1,0,0,20,0,100,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,5,3608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105000
1,35.0,0,1,0,1,0,0,1,1,0,0,5,0,135,0,1,0,0,0,1,0,0,0,5542.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,79,1,1,0,0,1,0,1,1,3,850.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,125,3,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,58,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,179000
0,200.0,1,0,0,1,0,1,1,2,0,0,12,0,140,2,1,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,1,1,0,1,1,0,1,0,9,3608.0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,135,3,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,37,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,538000
0,215.0,1,0,0,1,0,1,1,1,0,0,0,0,75,1,1,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,79,1,1,0,1,1,1,1,0,11,3608.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,65,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,130,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,330000
0,150.0,0,1,1,1,0,0,1,2,0,0,5,0,190,12,0,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,70,1,1,0,1,0,1,1,0,13,3608.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,160,3,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,102,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,575000
1,20.0,1,1,1,1,1,1,1,1,1,1,0,1,55,2,1,1,1,1,1,1,1,1,5542.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,64,1,1,1,1,1,1,1,1,4,1000.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,121,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,329999
1,119.0,0,0,0,0,0,0,1,1,0,0,16,0,150,2,1,0,0,0,1,1,0,1,5542.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,80,1,1,0,0,1,0,0,1,2,3000.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,140,4,1,1,0,0,0,1,0,0,0,1,1,2,1,1,0,1,0,0,0,42,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1400000
0,50.0,0,1,1,0,0,0,1,1,0,0,26,0,105,0,1,1,0,0,1,0,0,1,5542.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,80,1,1,0,0,0,0,1,0,4,3000.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,95,2,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,40,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,550000
0,30.0,0,1,0,0,0,1,1,1,0,0,4,0,130,3,0,1,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,1,0,0,0,1,0,0,0,3,1300.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,110,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,127,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,265000
1,300.0,0,1,0,1,0,0,1,1,0,1,1,0,95,5,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,80,1,1,0,0,0,0,1,1,6,4000.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,85,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,91,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,985000
0,50.0,0,0,0,0,0,1,0,1,1,0,20,0,85,0,1,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,79,0,1,0,0,1,0,1,0,4,700.0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,2,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,175,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,115000
0,119.0,0,1,0,0,0,1,1,1,0,1,40,0,125,2,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80,0,1,0,0,1,0,1,1,4,3608.0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,87,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,110,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1080000
0,375.0,0,1,0,1,0,1,1,2,0,0,13,0,181,0,1,0,0,0,0,0,0,0,5542.0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,74,1,1,1,1,1,1,1,0,15,2500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147,3,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,56,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,500000
1,30.0,0,0,0,0,0,0,1,1,0,0,8,0,95,0,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,79,1,1,0,0,0,0,0,1,3,3608.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,90,3,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,133,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,230000
0,119.0,0,0,0,0,0,0,0,1,0,0,3,0,90,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,5,1200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,315000
0,119.0,0,1,0,1,0,0,1,2,0,0,2,0,170,6,1,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,44,1,0,0,0,1,0,1,1,12,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,150,3,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,83,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,370000
0,119.0,0,0,0,0,0,0,1,2,0,0,0,0,95,1,1,0,0,0,1,0,0,0,5542.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,78,0,0,0,0,1,0,0,0,5,3608.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,85,2,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,320000
0,119.0,0,0,0,0,0,0,0,1,0,0,20,0,80,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,110,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150000
0,119.0,0,0,0,1,0,0,0,2,0,0,0,0,140,2,1,1,0,0,1,0,0,0,5542.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,1,1,0,0,1,0,0,0,4,1000.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,130,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,245000
0,65.0,0,0,0,1,0,0,1,1,0,0,20,0,165,6,0,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,1,0,0,0,1,0,0,0,7,3608.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,150,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,146,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,490000
1,35.0,0,1,0,1,0,1,1,2,0,0,2,0,130,0,1,0,0,0,1,0,0,0,5542.0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,79,1,1,0,1,1,0,1,1,3,900.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,120,3,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,65,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,190000
0,50.0,0,1,0,1,0,0,1,3,0,0,9,0,50,3,1,1,0,0,1,0,0,1,5542.0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,78,0,0,1,0,1,1,0,0,4,7000.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,11,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,49,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1450000
